Entity ID,API/UWI,API/UWI List,Production Date,Liquid (bbl),Gas (mcf),Water (bbl),Well Count,Days
129645729,42461402470000,424614024700,2017-04-01,13350,16290,10018,1,
129645729,42461402470000,424614024700,2017-05-01,14310,16712,10738,1,
129645729,42461402470000,424614024700,2017-06-01,15767,26007,11831,1,
129645729,42461402470000,424614024700,2017-07-01,12519,21413,9394,1,
129645729,42461402470000,424614024700,2017-08-01,14724,29472,11049,1,
129645729,42461402470000,424614024700,2017-09-01,11559,27196,8674,1,
129645729,42461402470000,424614024700,2017-10-01,10801,27518,8105,1,
129645729,42461402470000,424614024700,2017-11-01,9656,25203,7246,1,
129645729,42461402470000,424614024700,2017-12-01,8695,22098,6525,1,
129645721,42461401960000,424614019600,2016-06-01,253,1650,800,1,0
129645721,42461401960000,424614019600,2016-07-01,14257,13118,45095,1,0
129645721,42461401960000,424614019600,2016-08-01,19500,19277,61679,1,0
129645721,42461401960000,424614019600,2016-09-01,20034,19687,63368,1,0
129645721,42461401960000,424614019600,2016-10-01,20730,20794,65569,1,0
129645721,42461401960000,424614019600,2016-11-01,18942,17208,59914,1,0
129645721,42461401960000,424614019600,2016-12-01,17288,19949,54682,1,0
129645721,42461401960000,424614019600,2017-01-01,15024,16987,15378,1,
129645721,42461401960000,424614019600,2017-02-01,13143,15117,13453,1,
129645721,42461401960000,424614019600,2017-03-01,13537,16072,13856,1,
129645721,42461401960000,424614019600,2017-04-01,11385,13350,11653,1,
129645721,42461401960000,424614019600,2017-05-01,5695,6855,5829,1,
129645721,42461401960000,424614019600,2017-06-01,7105,7841,7272,1,
129645721,42461401960000,424614019600,2017-07-01,14428,17323,14768,1,
129645721,42461401960000,424614019600,2017-08-01,11833,18194,12112,1,
129645721,42461401960000,424614019600,2017-09-01,10490,17121,10737,1,
129645721,42461401960000,424614019600,2017-10-01,10321,18379,10564,1,
129645721,42461401960000,424614019600,2017-11-01,9742,18754,9971,1,
129645721,42461401960000,424614019600,2017-12-01,9621,17350,9848,1,
129645720,42461401950000,424614019500,2016-06-01,41,817,51,1,0
129645720,42461401950000,424614019500,2016-07-01,11292,12192,13951,1,0
129645720,42461401950000,424614019500,2016-08-01,21219,22352,26215,1,0
129645720,42461401950000,424614019500,2016-09-01,19599,21181,24213,1,0
129645720,42461401950000,424614019500,2016-10-01,19180,21055,23696,1,0
129645720,42461401950000,424614019500,2016-11-01,18592,17310,22969,1,0
129645720,42461401950000,424614019500,2016-12-01,17977,20365,22209,1,0
129645720,42461401950000,424614019500,2017-01-01,15206,17700,12082,1,
129645720,42461401950000,424614019500,2017-02-01,13597,16745,10803,1,
129645720,42461401950000,424614019500,2017-03-01,13545,18357,10762,1,
129645720,42461401950000,424614019500,2017-04-01,13055,19759,10373,1,
129645720,42461401950000,424614019500,2017-05-01,11607,19120,9222,1,
129645720,42461401950000,424614019500,2017-06-01,12413,22213,9862,1,
129645720,42461401950000,424614019500,2017-07-01,10635,21723,8450,1,
129645720,42461401950000,424614019500,2017-08-01,10153,23448,8067,1,
129645720,42461401950000,424614019500,2017-09-01,8914,20843,7082,1,
129645720,42461401950000,424614019500,2017-10-01,8900,23073,7071,1,
129645720,42461401950000,424614019500,2017-11-01,8160,22624,6483,1,
129645720,42461401950000,424614019500,2017-12-01,3984,22991,3165,1,
129645719,42461401660000,424614016600,2016-06-01,0,395,0,1,0
129645719,42461401660000,424614016600,2016-07-01,24067,21774,39619,1,0
129645719,42461401660000,424614016600,2016-08-01,23320,25885,38389,1,0
129645719,42461401660000,424614016600,2016-09-01,22238,22449,36608,1,0
129645719,42461401660000,424614016600,2016-10-01,33354,37186,54907,1,0
129645719,42461401660000,424614016600,2016-11-01,25205,25889,41493,1,0
129645719,42461401660000,424614016600,2016-12-01,20267,21959,33364,1,0
129645719,42461401660000,424614016600,2017-01-01,16367,19813,13204,1,
129645719,42461401660000,424614016600,2017-02-01,12461,20704,10053,1,
129645719,42461401660000,424614016600,2017-03-01,11109,17675,8962,1,
129645719,42461401660000,424614016600,2017-04-01,12997,20388,10485,1,
129645719,42461401660000,424614016600,2017-05-01,12166,20311,9815,1,
129645719,42461401660000,424614016600,2017-06-01,12267,22662,9896,1,
129645719,42461401660000,424614016600,2017-07-01,9965,17877,8039,1,
129645719,42461401660000,424614016600,2017-08-01,11987,24375,9671,1,
129645719,42461401660000,424614016600,2017-09-01,9901,23195,7988,1,
129645719,42461401660000,424614016600,2017-10-01,9354,23224,7546,1,
129645719,42461401660000,424614016600,2017-11-01,8349,21316,6736,1,
129645719,42461401660000,424614016600,2017-12-01,7504,17859,6054,1,
129634705,42461402440000,424614024400,2016-07-01,3172,4569,5657,1,0
129634705,42461402440000,424614024400,2016-08-01,30344,27148,54116,1,0
129634705,42461402440000,424614024400,2016-09-01,24398,24589,43512,1,0
129634705,42461402440000,424614024400,2016-10-01,23675,22025,42223,1,0
129634705,42461402440000,424614024400,2016-11-01,22382,22992,39917,1,0
129634705,42461402440000,424614024400,2016-12-01,16551,17588,29517,1,0
129634705,42461402440000,424614024400,2017-01-01,18621,20519,1868,1,
129634705,42461402440000,424614024400,2017-02-01,14731,20702,1477,1,
129634705,42461402440000,424614024400,2017-03-01,12848,16410,1289,1,
129634705,42461402440000,424614024400,2017-04-01,13556,16231,1360,1,
129634705,42461402440000,424614024400,2017-05-01,15076,16654,1512,1,
129634705,42461402440000,424614024400,2017-06-01,16754,20276,1680,1,
129634705,42461402440000,424614024400,2017-07-01,7869,10202,789,1,
129634705,42461402440000,424614024400,2017-08-01,13374,14938,1341,1,
129634705,42461402440000,424614024400,2017-09-01,13981,22506,1402,1,
129634705,42461402440000,424614024400,2017-10-01,13460,25835,1350,1,
129634705,42461402440000,424614024400,2017-11-01,12192,25321,1223,1,
129634705,42461402440000,424614024400,2017-12-01,9860,17008,989,1,
129628868,42461401900000,424614019000,2016-05-01,15090,15881,31740,1,0
129628868,42461401900000,424614019000,2016-06-01,13811,15405,29050,1,0
129628868,42461401900000,424614019000,2016-07-01,16252,15960,34184,1,0
129628868,42461401900000,424614019000,2016-08-01,17007,17268,35772,1,0
129628868,42461401900000,424614019000,2016-09-01,16971,17608,35696,1,0
129628868,42461401900000,424614019000,2016-10-01,14871,15215,31279,1,0
129628868,42461401900000,424614019000,2016-11-01,16271,14018,34224,1,0
129628868,42461401900000,424614019000,2016-12-01,14036,13894,29523,1,0
129628868,42461401900000,424614019000,2017-01-01,13119,15290,46895,1,
129628868,42461401900000,424614019000,2017-02-01,10760,16910,38462,1,
129628868,42461401900000,424614019000,2017-03-01,11783,29633,42119,1,
129628868,42461401900000,424614019000,2017-04-01,10127,28262,36200,1,
129628868,42461401900000,424614019000,2017-05-01,9373,25149,33504,1,
129628868,42461401900000,424614019000,2017-06-01,8474,27962,30291,1,
129628868,42461401900000,424614019000,2017-07-01,8036,28563,28725,1,
129628868,42461401900000,424614019000,2017-08-01,6956,27593,24865,1,
129628868,42461401900000,424614019000,2017-09-01,6228,24904,22262,1,
129628868,42461401900000,424614019000,2017-10-01,6172,27227,22062,1,
129628868,42461401900000,424614019000,2017-11-01,5916,25529,21147,1,
129628868,42461401900000,424614019000,2017-12-01,7229,22822,25841,1,
129605453,42461402090000,424614020900,2016-07-01,10499,9146,23213,1,0
129605453,42461402090000,424614020900,2016-08-01,19432,19542,42964,1,0
129605453,42461402090000,424614020900,2016-09-01,16105,16214,35608,1,0
129605453,42461402090000,424614020900,2016-10-01,19832,20052,43848,1,0
129605453,42461402090000,424614020900,2016-11-01,15877,16391,35104,1,0
129605453,42461402090000,424614020900,2016-12-01,13835,14475,30589,1,0
129605453,42461402090000,424614020900,2017-01-01,12168,12738,23835,1,
129605453,42461402090000,424614020900,2017-02-01,10440,11618,20450,1,
129605453,42461402090000,424614020900,2017-03-01,11340,12187,22213,1,
129605453,42461402090000,424614020900,2017-04-01,15228,17850,29829,1,
129605453,42461402090000,424614020900,2017-05-01,16489,19421,32299,1,
129605453,42461402090000,424614020900,2017-06-01,13664,17071,26766,1,
129605453,42461402090000,424614020900,2017-07-01,12996,16956,25457,1,
129605453,42461402090000,424614020900,2017-08-01,13036,16472,25535,1,
129605453,42461402090000,424614020900,2017-09-01,10400,12947,20372,1,
129605453,42461402090000,424614020900,2017-10-01,9080,7942,17786,1,
129605453,42461402090000,424614020900,2017-11-01,10382,11219,20337,1,
129605453,42461402090000,424614020900,2017-12-01,7530,6175,14750,1,
129605452,42461402080000,424614020800,2016-05-01,14486,14757,25631,1,0
129605452,42461402080000,424614020800,2016-06-01,27018,27771,47805,1,0
129605452,42461402080000,424614020800,2016-07-01,31051,29053,54941,1,0
129605452,42461402080000,424614020800,2016-08-01,26927,28178,47644,1,0
129605452,42461402080000,424614020800,2016-09-01,23027,24265,40744,1,0
129605452,42461402080000,424614020800,2016-10-01,22053,23565,39020,1,0
129605452,42461402080000,424614020800,2016-11-01,19671,32451,34806,1,0
129605452,42461402080000,424614020800,2016-12-01,19528,21169,34553,1,0
129605452,42461402080000,424614020800,2017-01-01,16605,19123,19859,1,
129605452,42461402080000,424614020800,2017-02-01,13815,16910,16522,1,
129605452,42461402080000,424614020800,2017-03-01,14190,18005,16971,1,
129605452,42461402080000,424614020800,2017-04-01,13475,19963,16116,1,
129605452,42461402080000,424614020800,2017-05-01,12254,20102,14655,1,
129605452,42461402080000,424614020800,2017-06-01,13348,25684,15964,1,
129605452,42461402080000,424614020800,2017-07-01,12592,26685,15060,1,
129605452,42461402080000,424614020800,2017-08-01,11862,25735,14187,1,
129605452,42461402080000,424614020800,2017-09-01,10245,26761,12253,1,
129605452,42461402080000,424614020800,2017-10-01,9615,25384,11499,1,
129605452,42461402080000,424614020800,2017-11-01,8545,23282,10220,1,
129605452,42461402080000,424614020800,2017-12-01,7917,18228,9468,1,
129605407,42461401940000,424614019400,2016-06-01,437,1336,1745,1,0
129605407,42461401940000,424614019400,2016-07-01,16176,15165,64595,1,0
129605407,42461401940000,424614019400,2016-08-01,20406,20671,81486,1,0
129605407,42461401940000,424614019400,2016-09-01,19756,20597,78891,1,0
129605407,42461401940000,424614019400,2016-10-01,20960,22153,83699,1,0
129605407,42461401940000,424614019400,2016-11-01,18140,16875,72438,1,0
129605407,42461401940000,424614019400,2016-12-01,13736,15830,54851,1,0
129605407,42461401940000,424614019400,2017-01-01,7398,8244,8439,1,
129605407,42461401940000,424614019400,2017-02-01,8626,9285,9840,1,
129605407,42461401940000,424614019400,2017-03-01,15854,18249,18085,1,
129605407,42461401940000,424614019400,2017-04-01,13090,17802,14932,1,
129605407,42461401940000,424614019400,2017-05-01,12110,17607,13814,1,
129605407,42461401940000,424614019400,2017-06-01,11377,19103,12978,1,
129605407,42461401940000,424614019400,2017-07-01,10750,18225,12263,1,
129605407,42461401940000,424614019400,2017-08-01,10241,18745,11682,1,
129605407,42461401940000,424614019400,2017-09-01,9027,16464,10297,1,
129605407,42461401940000,424614019400,2017-10-01,9454,19501,10784,1,
129605407,42461401940000,424614019400,2017-11-01,8220,15912,9377,1,
129605407,42461401940000,424614019400,2017-12-01,8416,16606,9600,1,
129605406,42461401930000,424614019300,2016-05-01,13440,12975,23871,1,0
129605406,42461401930000,424614019300,2016-06-01,24963,20243,44336,1,0
129605406,42461401930000,424614019300,2016-07-01,23354,20229,41479,1,0
129605406,42461401930000,424614019300,2016-08-01,21769,19337,38664,1,0
129605406,42461401930000,424614019300,2016-09-01,19037,16717,33811,1,0
129605406,42461401930000,424614019300,2016-10-01,18883,18237,33538,1,0
129605406,42461401930000,424614019300,2016-11-01,17851,15349,31705,1,0
129605406,42461401930000,424614019300,2016-12-01,16170,16054,28719,1,0
129605406,42461401930000,424614019300,2017-01-01,15082,15963,16277,1,
129605406,42461401930000,424614019300,2017-02-01,12553,15325,13548,1,
129605406,42461401930000,424614019300,2017-03-01,13018,18661,14050,1,
129605406,42461401930000,424614019300,2017-04-01,12072,23556,13029,1,
129605406,42461401930000,424614019300,2017-05-01,11470,19096,12379,1,
129605406,42461401930000,424614019300,2017-06-01,10069,19357,10867,1,
129605406,42461401930000,424614019300,2017-07-01,10113,25903,10915,1,
129605406,42461401930000,424614019300,2017-08-01,8847,20455,9548,1,
129605406,42461401930000,424614019300,2017-09-01,8449,20718,9119,1,
129605406,42461401930000,424614019300,2017-10-01,8293,24106,8950,1,
129605406,42461401930000,424614019300,2017-11-01,7638,22635,8243,1,
129605406,42461401930000,424614019300,2017-12-01,7634,22038,8239,1,
129605402,42461401650000,424614016500,2016-06-01,0,245,0,1,0
129605402,42461401650000,424614016500,2016-07-01,20032,19623,16646,1,0
129605402,42461401650000,424614016500,2016-08-01,30483,28866,25330,1,0
129605402,42461401650000,424614016500,2016-09-01,27617,26183,22949,1,0
129605402,42461401650000,424614016500,2016-10-01,24499,22366,20358,1,0
129605402,42461401650000,424614016500,2016-11-01,24589,24649,20433,1,0
129605402,42461401650000,424614016500,2016-12-01,23068,25345,19169,1,0
129605402,42461401650000,424614016500,2017-01-01,22154,25205,20513,1,
129605402,42461401650000,424614016500,2017-02-01,18381,27509,17019,1,
129605402,42461401650000,424614016500,2017-03-01,16152,20983,14956,1,
129605402,42461401650000,424614016500,2017-04-01,14082,17208,13039,1,
129605402,42461401650000,424614016500,2017-05-01,15731,18282,14566,1,
129605402,42461401650000,424614016500,2017-06-01,15420,19855,14278,1,
129605402,42461401650000,424614016500,2017-07-01,12584,17042,11652,1,
129605402,42461401650000,424614016500,2017-08-01,15608,23197,14452,1,
129605402,42461401650000,424614016500,2017-09-01,13400,21646,12407,1,
129605402,42461401650000,424614016500,2017-10-01,12992,21232,12030,1,
129605402,42461401650000,424614016500,2017-11-01,12354,20257,11439,1,
129605402,42461401650000,424614016500,2017-12-01,10296,13664,9533,1,
129605400,42461400180000,424614001800,2015-11-01,10501,14348,6705,1,
129605400,42461400180000,424614001800,2015-12-01,16105,29399,11697,1,
129605400,42461400180000,424614001800,2016-01-01,6998,21475,0,1,
129605400,42461400180000,424614001800,2016-02-01,8897,26403,19254,1,
129605400,42461400180000,424614001800,2016-03-01,11122,33004,24068,1,
129605400,42461400180000,424614001800,2016-04-01,13346,39605,28881,1,
129605400,42461400180000,424614001800,2016-05-01,15570,46206,33695,1,
129605400,42461400180000,424614001800,2016-06-01,17795,52806,38508,1,
129605400,42461400180000,424614001800,2016-07-01,20148,64221,48434,1,
129605400,42461400180000,424614001800,2016-08-01,12042,78952,24302,1,
129605400,42461400180000,424614001800,2016-09-01,7777,83057,10627,1,
129605400,42461400180000,424614001800,2016-10-01,6509,101385,5403,1,
129605400,42461400180000,424614001800,2016-11-01,4908,99513,2321,1,
129605400,42461400180000,424614001800,2016-12-01,4560,124607,1177,1,
129605400,42461400180000,424614001800,2017-01-01,3760,142447,474,1,
129605400,42461400180000,424614001800,2017-02-01,3315,69715,213,1,
129605400,42461400180000,424614001800,2017-03-01,3682,53039,120,1,
129605400,42461400180000,424614001800,2017-04-01,3156,29148,51,1,
129605400,42461400180000,424614001800,2017-05-01,2882,18987,23,1,
129605400,42461400180000,424614001800,2017-06-01,2653,13007,10,1,
129605400,42461400180000,424614001800,2017-07-01,2458,9272,5,1,
129605400,42461400180000,424614001800,2017-08-01,2290,6826,2,1,
129605400,42461400180000,424614001800,2017-09-01,1956,5161,1,1,
129605400,42461400180000,424614001800,2017-10-01,1838,3990,0,1,
129605400,42461400180000,424614001800,2017-11-01,1735,3144,0,1,
129605400,42461400180000,424614001800,2017-12-01,1642,2518,0,1,
129605399,42461400150000,424614001500,2016-04-01,27658,22849,75434,1,
129605399,42461400150000,424614001500,2016-05-01,74081,124881,271465,1,
129605399,42461400150000,424614001500,2016-06-01,47989,103481,231349,1,
129605399,42461400150000,424614001500,2016-07-01,35350,82955,183154,1,
129605399,42461400150000,424614001500,2016-08-01,30397,74491,159581,1,
129605399,42461400150000,424614001500,2016-09-01,23790,60673,127938,1,
129605399,42461400150000,424614001500,2016-10-01,22555,59585,123487,1,
129605399,42461400150000,424614001500,2016-11-01,18610,48366,103115,1,
129605399,42461400150000,424614001500,2016-12-01,18530,51142,103559,1,
129605399,42461400150000,424614001500,2017-01-01,16160,50190,83711,1,
129605399,42461400150000,424614001500,2017-02-01,14924,46580,76296,1,
129605399,42461400150000,424614001500,2017-03-01,17245,59419,87544,1,
129605399,42461400150000,424614001500,2017-04-01,15299,50354,77545,1,
129605399,42461400150000,424614001500,2017-05-01,14403,47597,72252,1,
129605399,42461400150000,424614001500,2017-06-01,13621,45167,67665,1,
129605399,42461400150000,424614001500,2017-07-01,12931,43022,63667,1,
129605399,42461400150000,424614001500,2017-08-01,12318,41108,60139,1,
